e00fce68fc799f116d8ffcab,2019-03-20T04:42:17.399Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T04:52:03.815Z,60
e00fce6817ec9245b5a103d9,2019-03-20T04:52:11.517Z,2
e00fce68fc799f116d8ffcab,2019-03-20T04:52:17.480Z,59
e00fce68d0646cc827e6c9aa,2019-03-20T05:02:04.485Z,60
e00fce6817ec9245b5a103d9,2019-03-20T05:02:12.384Z,60
e00fce68fc799f116d8ffcab,2019-03-20T05:02:17.575Z,59
e00fce68791f786043777851,2019-03-20T05:10:51.377Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T05:12:04.183Z,55
e00fce6817ec9245b5a103d9,2019-03-20T05:12:12.531Z,57
e00fce68fc799f116d8ffcab,2019-03-20T05:12:17.748Z,60
e00fce68791f786043777851,2019-03-20T05:20:51.493Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T05:22:04.230Z,60
e00fce68fc799f116d8ffcab,2019-03-20T05:22:17.909Z,60
e00fce6817ec9245b5a103d9,2019-03-20T05:22:32.670Z,48
e00fce68791f786043777851,2019-03-20T05:31:26.594Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T05:32:09.464Z,59
e00fce68fc799f116d8ffcab,2019-03-20T05:32:18.049Z,60
e00fce685d8bc3665e1975a6,2019-03-20T05:39:11.351Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T05:42:04.584Z,60
e00fce68fc799f116d8ffcab,2019-03-20T05:42:18.736Z,60
e00fce685d8bc3665e1975a6,2019-03-20T05:49:12.319Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T05:52:04.625Z,60
e00fce68fc799f116d8ffcab,2019-03-20T05:52:18.797Z,60
e00fce6817ec9245b5a103d9,2019-03-20T05:55:51.140Z,28
e00fce68d0646cc827e6c9aa,2019-03-20T06:02:04.815Z,60
e00fce68fc799f116d8ffcab,2019-03-20T06:02:18.967Z,60
e00fce68791f786043777851,2019-03-20T06:02:27.230Z,60
e00fce6817ec9245b5a103d9,2019-03-20T06:05:52.250Z,60
e00fce685d8bc3665e1975a6,2019-03-20T06:10:51.972Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T06:12:05.116Z,60
e00fce68fc799f116d8ffcab,2019-03-20T06:12:19.237Z,60
e00fce6817ec9245b5a103d9,2019-03-20T06:15:52.416Z,60
e00fce685d8bc3665e1975a6,2019-03-20T06:20:51.916Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T06:22:05.258Z,60
e00fce68fc799f116d8ffcab,2019-03-20T06:22:19.291Z,60
e00fce6817ec9245b5a103d9,2019-03-20T06:25:52.488Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T06:32:05.384Z,60
e00fce68fc799f116d8ffcab,2019-03-20T06:32:18.921Z,60
e00fce6817ec9245b5a103d9,2019-03-20T06:35:52.753Z,59
e00fce685d8bc3665e1975a6,2019-03-20T06:40:59.329Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T06:42:05.569Z,60
e00fce68fc799f116d8ffcab,2019-03-20T06:42:19.288Z,60
e00fce6817ec9245b5a103d9,2019-03-20T06:45:52.851Z,58
e00fce68d0646cc827e6c9aa,2019-03-20T06:52:05.682Z,60
e00fce68fc799f116d8ffcab,2019-03-20T06:52:19.244Z,60
e00fce68791f786043777851,2019-03-20T06:53:07.225Z,60
e00fce6817ec9245b5a103d9,2019-03-20T06:55:52.964Z,59
e00fce68d0646cc827e6c9aa,2019-03-20T07:02:05.737Z,60
e00fce68fc799f116d8ffcab,2019-03-20T07:02:19.445Z,60
e00fce685d8bc3665e1975a6,2019-03-20T07:02:37.583Z,60
e00fce6817ec9245b5a103d9,2019-03-20T07:05:53.113Z,47
e00fce68d0646cc827e6c9aa,2019-03-20T07:12:05.923Z,60
e00fce68fc799f116d8ffcab,2019-03-20T07:12:19.665Z,59
e00fce685d8bc3665e1975a6,2019-03-20T07:12:36.940Z,60
e00fce6817ec9245b5a103d9,2019-03-20T07:15:53.315Z,59
e00fce68d0646cc827e6c9aa,2019-03-20T07:22:05.989Z,60
e00fce68fc799f116d8ffcab,2019-03-20T07:22:19.847Z,60
e00fce68791f786043777851,2019-03-20T07:23:58.925Z,59
e00fce6817ec9245b5a103d9,2019-03-20T07:25:53.405Z,55
e00fce68d0646cc827e6c9aa,2019-03-20T07:32:06.225Z,58
e00fce68fc799f116d8ffcab,2019-03-20T07:32:19.983Z,60
e00fce685d8bc3665e1975a6,2019-03-20T07:34:18.575Z,59
e00fce68d0646cc827e6c9aa,2019-03-20T07:42:06.405Z,60
e00fce68fc799f116d8ffcab,2019-03-20T07:42:31.140Z,60
e00fce68791f786043777851,2019-03-20T07:44:51.712Z,60
e00fce6817ec9245b5a103d9,2019-03-20T07:51:53.137Z,50
e00fce68d0646cc827e6c9aa,2019-03-20T07:52:06.453Z,60
e00fce68fc799f116d8ffcab,2019-03-20T07:52:30.939Z,60
e00fce685d8bc3665e1975a6,2019-03-20T07:54:35.311Z,59
e00fce6817ec9245b5a103d9,2019-03-20T08:02:04.543Z,52
e00fce68d0646cc827e6c9aa,2019-03-20T08:02:06.659Z,59
e00fce68fc799f116d8ffcab,2019-03-20T08:02:31.094Z,60
e00fce685d8bc3665e1975a6,2019-03-20T08:04:36.001Z,60
e00fce6817ec9245b5a103d9,2019-03-20T08:12:04.287Z,56
e00fce68d0646cc827e6c9aa,2019-03-20T08:12:07.174Z,60
e00fce68fc799f116d8ffcab,2019-03-20T08:12:31.237Z,60
e00fce68791f786043777851,2019-03-20T08:16:42.703Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T08:22:06.867Z,59
e00fce68fc799f116d8ffcab,2019-03-20T08:22:31.576Z,60
e00fce685d8bc3665e1975a6,2019-03-20T08:25:57.032Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T08:32:07.026Z,59
e00fce68fc799f116d8ffcab,2019-03-20T08:32:31.457Z,60
e00fce685d8bc3665e1975a6,2019-03-20T08:35:56.041Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T08:42:07.049Z,49
e00fce68fc799f116d8ffcab,2019-03-20T08:42:31.607Z,60
e00fce68791f786043777851,2019-03-20T08:46:47.770Z,58
e00fce68d0646cc827e6c9aa,2019-03-20T08:52:07.237Z,52
e00fce68fc799f116d8ffcab,2019-03-20T08:52:31.724Z,60
e00fce685d8bc3665e1975a6,2019-03-20T08:57:23.542Z,56
e00fce68d0646cc827e6c9aa,2019-03-20T09:02:07.338Z,59
e00fce68791f786043777851,2019-03-20T09:06:51.822Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T09:12:07.476Z,60
e00fce68fc799f116d8ffcab,2019-03-20T09:12:31.992Z,60
e00fce685d8bc3665e1975a6,2019-03-20T09:17:28.910Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T09:22:07.508Z,60
e00fce68fc799f116d8ffcab,2019-03-20T09:22:32.142Z,60
e00fce685d8bc3665e1975a6,2019-03-20T09:27:29.083Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T09:32:07.781Z,60
e00fce68fc799f116d8ffcab,2019-03-20T09:32:32.372Z,60
e00fce68791f786043777851,2019-03-20T09:38:06.769Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T09:42:08.205Z,60
e00fce68fc799f116d8ffcab,2019-03-20T09:42:32.527Z,60
e00fce685d8bc3665e1975a6,2019-03-20T09:48:42.086Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T09:52:07.922Z,60
e00fce68fc799f116d8ffcab,2019-03-20T09:52:32.682Z,60
e00fce68791f786043777851,2019-03-20T09:58:10.329Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T10:02:08.117Z,60
e00fce68fc799f116d8ffcab,2019-03-20T10:02:32.900Z,60
e00fce68791f786043777851,2019-03-20T10:08:10.111Z,60
e00fce6817ec9245b5a103d9,2019-03-20T10:08:50.895Z,57
e00fce685d8bc3665e1975a6,2019-03-20T10:10:02.398Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T10:12:08.202Z,60
e00fce68fc799f116d8ffcab,2019-03-20T10:12:32.961Z,60
e00fce6817ec9245b5a103d9,2019-03-20T10:18:51.087Z,58
e00fce685d8bc3665e1975a6,2019-03-20T10:20:03.063Z,60
e00fce68d0646cc827e6c9aa,2019-03-20T10:22:07.801Z,60
e00fce68fc799f116d8ffcab,2019-03-20T10:22:33.119Z,58
e00fce68791f786043777851,2019-03-20T10:28:14.669Z,60
e00fce6817ec9245b5a103d9,2019-03-20T10:28:51.115Z,59
e00fce68d0646cc827e6c9aa,2019-03-20T10:32:08.441Z,60
e00fce68fc799f116d8ffcab,2019-03-20T10:32:33.218Z,58
e00fce6817ec9245b5a103d9,2019-03-20T10:38:51.305Z,57
